file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
/kaggle/input/interspeech-2025/train/train_jhenaidah_0062.wav,0 days,0 days 00:00:19.612000,33.064514,0.120373614,29.815165,33.659916,36.25446,6.439295,117.5551,163.58662,66.04449,132.33244,0.51890707,0.62267154,0.21622136,0.47991455,0.78644735,0.57022595,5.785037,3.708861,5.219592,3.3199506,0.21745482,0.8063789,23.993761,0.4218629,15.34846,0.79049116,-3.413319,-3.7486243,-5.41905,-2.6789815,0.02218188,1.4836164,1.2688559,0.57933414,6.7118897,0.48516798,1.9207127,5.7648673,27.440117,0.34877035,593.5285,0.32851478,1415.9753,0.15530586,-73.90731,-1.2073861,1614.3508,0.15313673,1119.3706,0.23824391,-77.22117,-1.0565128,2746.091,0.09032102,989.806,0.33688956,-84.34754,-0.9096919,-15.731382,-0.39632335,28.462982,0.24783617,0.06409738,0.3715659,-0.019321071,-0.6407275,0.25064325,0.63371915,27.58725,0.26622477,13.071874,0.99727726,-5.301018,-2.558723,-9.194012,-1.5413727,-13.107887,22.330904,0.038612988,-0.0066418136,0.1499821,3.8775508,2.661208,0.24423076,0.23183502,0.12777777,0.2742739,-25.71003
/kaggle/input/interspeech-2025/train/train_jhenaidah_0067.wav,0 days,0 days 00:00:19.484000,30.562962,0.11754475,27.651615,30.4906,33.777878,6.1262627,131.24945,184.48404,55.326305,58.457607,0.39435858,0.7119639,0.15893829,0.31791833,0.59905607,0.44011778,5.0240884,3.29663,4.775061,3.1881218,0.15375853,0.9269661,21.011475,0.43844086,25.49888,0.4414926,3.6072252,3.7936735,1.4558529,9.821265,0.02273326,1.2535436,1.1537101,0.611071,6.437714,0.46572548,1.9087726,5.7746415,28.101866,0.34334698,562.1052,0.3350529,1381.2114,0.13070692,-83.82574,-1.1056855,1644.5388,0.15745543,1119.0773,0.24312414,-91.662895,-0.9114256,2723.2124,0.10024089,952.5773,0.33562568,-94.92738,-0.8518351,-19.592678,-0.3123134,28.7874,0.23240322,0.05639776,0.39121243,-0.023466226,-0.56306106,0.20330676,0.725618,25.694468,0.24896245,22.706406,0.5320665,2.769655,5.657654,-3.806907,-3.6728342,-16.959743,25.011229,0.024898447,-0.0070223515,0.07629082,3.2357473,2.3686922,0.24869566,0.22757328,0.15622221,0.19579229,-27.192442
/kaggle/input/interspeech-2025/train/train_jhenaidah_0057.wav,0 days,0 days 00:00:15.072000,29.200008,0.1054902,26.591923,28.17897,31.829931,5.2380085,120.259285,182.78728,37.067104,43.96468,1.1064591,0.55754757,0.5133028,0.8806456,1.7827287,1.2694259,17.85886,10.262008,14.794688,7.4525795,0.77447325,0.8131857,41.791405,0.20991342,-13.30946,-0.80005836,-2.0290375,-6.3830376,-9.170277,-1.2090408,0.017186835,1.6212653,1.2146516,0.749385,6.2726483,0.4600668,1.5739281,3.9967957,30.532377,0.33456135,656.74414,0.32029057,1448.1373,0.12879089,-80.29231,-1.2163563,1673.0007,0.15069968,1151.1263,0.18750693,-84.873726,-1.080805,2770.9165,0.110155754,1106.2017,0.24814534,-92.52228,-0.9242637,-15.164695,-0.43400776,29.1074,0.24829943,0.07590311,0.21924646,-0.029719103,-0.5130528,1.046819,0.598761,44.992313,0.13849562,-10.085585,-1.0996503,-5.112831,-2.9877162,-13.371877,-0.8714094,-7.7677436,16.829517,0.055883944,-0.01121955,0.37661144,4.7144756,2.4650235,0.2318919,0.20306887,0.14947368,0.26378763,-14.516142
/kaggle/input/interspeech-2025/train/train_jhenaidah_0026.wav,0 days,0 days 00:00:16.832000,29.732492,0.09795919,27.15725,29.594368,31.92657,4.7693214,103.17462,126.57174,40.241386,55.43212,1.035349,0.5512707,0.4870209,0.8810983,1.6036179,1.1165969,15.189119,9.846708,11.76709,7.444243,0.69561744,0.9239844,39.82587,0.23213105,-12.24926,-0.89932054,0.38884372,30.667356,-9.280663,-1.3757011,0.016411051,1.0853255,1.1231596,0.78034556,6.45792,0.440683,-0.3401132,-20.8629,30.409607,0.31311968,651.9276,0.32470453,1470.9714,0.13434602,-96.659645,-1.0255961,1674.8716,0.15287937,1144.0464,0.24533023,-99.9297,-0.9318519,2789.5935,0.10427374,1078.342,0.2425807,-106.91148,-0.8085937,-14.759396,-0.44138202,29.144524,0.26611108,0.075202815,0.21479653,-0.029278873,-0.49476227,0.9973374,0.6451178,43.391495,0.1729941,-7.490767,-1.338805,-1.6461017,-8.562918,-14.65018,-0.9160887,-8.165349,17.149492,0.056130234,-0.011341825,0.36395413,3.2699168,1.848539,0.27483872,0.2240373,0.25333333,0.24760632,-15.046294
/kaggle/input/interspeech-2025/train/train_jhenaidah_0035.wav,0 days,0 days 00:00:18.684000,29.48091,0.08269109,27.449028,28.94848,31.990044,4.5410156,169.09865,285.84546,40.179867,65.182175,1.0503938,0.50892,0.5350162,0.91238403,1.5804867,1.0454705,13.410142,8.203685,10.910348,6.154176,0.74036974,0.80156875,40.2532,0.24670663,-9.602137,-1.1546886,-1.2113113,-10.637136,-9.727709,-1.3400924,0.014622523,1.6212486,1.1965815,0.77545786,6.817028,0.42950147,-0.18969554,-44.60695,32.647835,0.26678175,649.7167,0.31536758,1485.7274,0.15737799,-79.66291,-1.2130896,1701.8188,0.15023735,1162.8191,0.2067124,-86.45193,-1.0270026,2841.0317,0.10302655,1104.0474,0.22825183,-93.41097,-0.88985276,-17.370932,-0.3696977,31.513287,0.23484689,0.077657424,0.23168032,-0.032437723,-0.47643867,0.9681806,0.6119103,44.50192,0.15006477,-5.6558514,-1.7347987,-2.6592484,-5.4708023,-14.524889,-0.89635724,-8.016388,16.751749,0.056904476,-0.011652901,0.40317166,4.3920727,2.846402,0.20113206,0.15392551,0.13018867,0.13673401,-14.483106
/kaggle/input/interspeech-2025/train/train_jhenaidah_0031.wav,0 days,0 days 00:00:15.172000,27.048899,0.078288086,25.74561,26.715729,27.806715,2.0611057,382.59238,840.8813,57.34415,94.497475,1.0410327,0.51205647,0.52283055,0.8920443,1.5781946,1.0553641,12.77814,7.1493807,10.225422,5.5149183,0.67810833,0.7622461,42.251987,0.17876302,-10.053824,-1.0920558,0.4399736,29.10874,-11.087594,-1.1036214,0.015601443,1.4958117,1.1740779,0.7627246,5.7972746,0.43556905,-0.5175256,-11.524921,32.23287,0.23586395,653.387,0.31564087,1488.6782,0.13664438,-67.96317,-1.423879,1706.9877,0.15126494,1169.8092,0.21637535,-75.250046,-1.1879274,2832.4795,0.10850891,1136.4589,0.21935937,-82.866844,-1.0096141,-17.298454,-0.38069716,31.433725,0.21156213,0.078995444,0.20362909,-0.031254403,-0.47345552,0.84494424,0.61019635,44.692974,0.13022994,-6.064395,-1.6597781,-2.1085646,-6.6893153,-14.672485,-0.8655997,-9.1447525,17.977127,0.053946912,-0.012497155,0.38547477,4.287599,2.316347,0.26885712,0.16867162,0.14228572,0.17510952,-14.934152
/kaggle/input/interspeech-2025/train/train_jhenaidah_0055.wav,0 days,0 days 00:00:15.680000,27.222603,0.06721655,25.735,26.838202,28.661942,2.926941,151.44035,215.40242,16.265202,9.812418,0.94499916,0.5007564,0.4919513,0.7995806,1.4279444,0.93599313,12.519225,6.0186987,10.560578,5.2035546,0.61585385,0.7821442,39.38417,0.24772114,-10.524613,-1.014681,2.9953523,4.432911,-9.798482,-1.311497,0.018338451,1.3950437,1.2409401,0.77246135,5.439574,0.44818553,-0.38434386,-11.302732,30.867188,0.23347807,631.9593,0.2984288,1492.0303,0.15221904,-91.897,-1.0692099,1661.5068,0.14225782,1221.592,0.25136557,-99.05471,-0.91626805,2748.6067,0.099625476,1124.0592,0.28032678,-104.52863,-0.8197948,-16.30008,-0.39651734,29.326498,0.25604406,0.07291487,0.24038905,-0.029635921,-0.49403882,0.85780185,0.5341991,43.316418,0.16822164,-5.7828116,-1.6005833,1.8967898,8.541138,-15.316543,-0.87920874,-8.073035,16.551708,0.05396876,-0.0101054665,0.34819186,4.658583,2.9449425,0.17065218,0.14237736,0.15155555,0.24463992,-16.52363
/kaggle/input/interspeech-2025/train/train_jhenaidah_0117.wav,0 days,0 days 00:00:16.736000,29.057884,0.14694946,25.151226,28.869102,32.29238,7.1411552,84.12375,113.59308,43.14973,42.288853,0.43112573,0.7830888,0.15410474,0.33693588,0.64100397,0.48689923,9.378622,10.746636,6.90175,5.6048417,0.20917235,1.0733271,21.169285,0.5477584,22.403969,0.46552277,7.034991,1.5637649,3.5516882,3.4822178,0.023024974,1.250187,1.2559851,0.66202575,6.1465178,0.47055474,1.4880929,6.8087196,27.95401,0.33544812,557.204,0.37018114,1413.9462,0.13095002,-99.795784,-0.94568527,1632.8928,0.16187935,1149.1779,0.22199526,-106.91511,-0.79664457,2714.0945,0.109211504,1000.61365,0.29179147,-109.59881,-0.75380373,-20.883907,-0.28910023,29.144709,0.23176107,0.04643278,0.5108115,-0.020270206,-0.647835,0.2971583,0.7154032,27.777807,0.3257143,21.707163,0.5200974,6.7486334,1.8303906,0.94999033,14.53097,-13.933479,20.903744,0.022643661,-0.004508142,0.11112873,2.8110049,2.2208884,0.22945945,0.25849822,0.21764705,0.28010565,-24.010162
/kaggle/input/interspeech-2025/train/train_jhenaidah_0116.wav,0 days,0 days 00:00:16.828000,28.93682,0.09696428,26.997406,29.21875,31.223818,4.226412,125.86048,152.68225,38.47747,39.761223,0.5504525,0.65515596,0.26896235,0.43741846,0.7866457,0.5176834,8.020017,4.6600027,5.7600846,3.6341205,0.26398662,0.8896299,22.852531,0.37042782,19.868889,0.5317896,7.132111,1.8497188,-1.8156468,-7.142702,0.02595698,1.6843283,1.2348881,0.5634472,5.434702,0.50301474,1.1850952,10.017438,25.587767,0.3970545,547.68115,0.34184834,1388.97,0.1304116,-66.77336,-1.2934649,1628.9982,0.15138237,1108.9019,0.28045973,-76.116104,-1.0286491,2688.439,0.101507604,951.4712,0.2864938,-79.23708,-0.96026176,-18.600748,-0.32451922,26.649303,0.27666628,0.04975668,0.5035951,-0.02234744,-0.5705682,0.29348156,0.830384,25.078268,0.28273836,19.414013,0.53497565,6.3087344,2.1451166,-3.359575,-4.007656,-14.464352,21.016191,0.03452054,-0.012936459,0.20270692,3.3313506,3.221957,0.20462963,0.19528434,0.091400005,0.08912935,-23.825224
/kaggle/input/interspeech-2025/train/train_jhenaidah_0083.wav,0 days,0 days 00:00:20.444000,29.259039,0.13964468,26.928278,29.293839,30.830017,3.9017391,156.89496,269.40894,26.657003,26.020689,0.41448125,0.6515554,0.17438328,0.33390486,0.65008116,0.47569788,5.272496,3.298168,4.356345,2.762499,0.15913518,0.8246488,24.325521,0.34680793,25.341053,0.41240472,4.165486,2.7651787,-0.2553473,-58.080082,0.020019608,1.3734682,1.0962803,0.6580874,6.4288216,0.37993786,-1.7443154,-5.5651994,26.953981,0.33210495,520.91876,0.325268,1378.1833,0.14485237,-73.690994,-1.2186422,1562.3116,0.15828946,1167.8142,0.26137048,-83.99269,-0.96107507,2686.9658,0.08945111,946.0891,0.35155278,-88.978096,-0.8638073,-20.096348,-0.337184,29.845533,0.23338223,0.03658664,0.70038664,-0.0195639,-0.7140738,0.19432658,0.6729431,27.12316,0.27930275,24.111303,0.46357307,2.9603636,4.210331,-4.1676755,-3.711103,-18.32092,26.929651,0.011190931,-0.007344165,0.09242505,2.985805,2.2593322,0.2826087,0.28697395,0.15214285,0.16898203,-27.431747
